Date,Country,Confirmed_Cases,Deaths,Recovered,Active_Cases,Vaccinations
2021-08-04,Canada,898769,2530,853082,43157,12892128
2021-08-04,Australia,50021,12968,29841,7212,17311877
2021-08-05,USA,732367,14407,706891,11069,10847682
2021-08-05,India,507557,1417,481211,24929,1184316
2021-08-05,Brazil,910960,7181,905393,-1614,765318
2021-08-05,UK,34995,17163,-4117,21949,14957509
2021-08-05,Germany,6293,5341,-10518,11470,26075868
2021-08-05,France,485939,16472,462939,6528,40696639
2021-08-05,Russia,121111,18950,79552,22609,32529448
2021-08-05,Japan,59860,3765,27667,28428,2713996
2021-08-05,Canada,154305,8636,143195,2474,30760524
2021-08-05,Australia,311972,8180,275763,28029,988827
2021-08-06,USA,124530,19589,94945,9996,32371099
2021-08-06,India,684456,16288,642373,25795,24202115
2021-08-06,Brazil,284943,16238,274204,-5499,14108523
2021-08-06,UK,915746,18996,868534,28216,14600682
2021-08-06,Germany,129821,12131,93929,23761,41594667
2021-08-06,France,534625,15272,507079,12274,16909358
2021-08-06,Russia,812506,8363,770614,33529,10581560
2021-08-06,Japan,184718,10302,155457,18959,12402029
2021-08-06,Canada,277385,7040,251217,19128,13602726
2021-08-06,Australia,692970,1693,660263,31014,8676226
2021-08-07,USA,735725,1468,731246,3011,34605690
2021-08-07,India,131682,1736,97371,32575,6497244
2021-08-07,Brazil,959896,18962,920211,20723,21307273
2021-08-07,UK,752321,15288,734434,2599,13087308
2021-08-07,Germany,853366,14569,814872,23925,34138949
2021-08-07,France,63525,17211,38205,8109,10993888
2021-08-07,Russia,581717,8857,579944,-7084,29013251
2021-08-07,Japan,859604,18939,830351,10314,3071297
2021-08-07,Canada,488081,14823,459930,13328,48246691
2021-08-07,Australia,461918,16162,451339,-5583,32873319
2021-08-08,USA,875335,13541,866437,-4643,30656574
2021-08-08,India,846393,11321,809666,25406,25164542
2021-08-08,Brazil,717834,4867,685243,27724,42645642
2021-08-08,UK,941330,4956,937630,-1256,18712687
2021-08-08,Germany,926458,9796,895207,21455,11864417
2021-08-08,France,71319,8556,67116,-4353,18909168
2021-08-08,Russia,610134,587,606110,3437,48135234
2021-08-08,Japan,460820,11957,438858,10005,25294629
2021-08-08,Canada,308701,9794,298106,801,4933560
2021-08-08,Australia,215567,14283,175360,25924,25041131
2021-08-09,USA,88068,19038,67017,2013,13390664
2021-08-09,India,335765,12840,290423,32502,37333223
2021-08-09,Brazil,209565,9096,200869,-400,47412215
2021-08-09,UK,635686,17643,632074,-14031,48182461
2021-08-09,Germany,80761,1563,49970,29228,34175767
2021-08-09,France,136547,1279,108187,27081,29429157
2021-08-09,Russia,353690,8642,332375,12673,41813905
2021-08-09,Japan,22901,5999,-3332,20234,15693681
2021-08-09,Canada,514777,9047,492424,13306,14395727
2021-08-09,Australia,951247,18982,932429,-164,47198499
2021-08-10,USA,171786,17263,143587,10936,37841219
2021-08-10,India,23177,5405,-18713,36485,24731417
2021-08-10,Brazil,302453,8076,288811,5566,16197631
2021-08-10,UK,915762,5848,902637,7277,29740994
2021-08-10,Germany,863119,16055,862014,-14950,48912565
2021-08-10,France,474986,1505,426122,47359,2873432
2021-08-10,Russia,748533,18306,712136,18091,43695267
2021-08-10,Japan,986618,1959,940917,43742,34586306
2021-08-10,Canada,140255,8596,125187,6472,35919411
2021-08-10,Australia,241970,9108,208460,24402,34742138
2021-08-11,USA,416359,6220,406078,4061,8447260
2021-08-11,India,212785,4615,204246,3924,7837209
2021-08-11,Brazil,836634,10677,827554,-1597,4972624
2021-08-11,UK,664612,10781,658102,-4271,14104015
2021-08-11,Germany,723750,17552,699175,7023,28412455
2021-08-11,France,253414,10418,223078,19918,46227355
2021-08-11,Russia,299557,432,288787,10338,29406898
2021-08-11,Japan,546052,15061,525841,5150,2268494
2021-08-11,Canada,163171,366,142151,20654,15478413
2021-08-11,Australia,510706,15363,495053,290,45623827
2021-08-12,USA,450962,2759,407797,40406,5474388
2021-08-12,India,497857,19201,479406,-750,38298756
2021-08-12,Brazil,728859,12677,712198,3984,22697974
2021-08-12,UK,750865,7204,713764,29897,34606516
2021-08-12,Germany,647258,14306,633988,-1036,29716789
2021-08-12,France,535829,8344,497682,29803,22098370
2021-08-12,Russia,972986,6639,934955,31392,42703540
2021-08-12,Japan,863528,4838,851002,7688,40831829
2021-08-12,Canada,701599,8490,655933,37176,31847418
2021-08-12,Australia,748480,2626,730897,14957,16660768
2021-08-13,USA,860448,11708,814155,34585,8147012
2021-08-13,India,14525,18674,-25600,21451,43484092
2021-08-13,Brazil,428518,19088,381300,28130,21072999
2021-08-13,UK,902782,5283,860383,37116,2868003
2021-08-13,Germany,164990,16897,156862,-8769,4942569
2021-08-13,France,486046,12233,463162,10651,30889688
2021-08-13,Russia,85523,6105,64201,15217,5645997
2021-08-13,Japan,206809,3318,163951,39540,27196134
2021-08-13,Canada,229033,3822,179306,45905,6265247
2021-08-13,Australia,485476,7891,441281,36304,1988295
2021-08-14,USA,162907,12353,159705,-9151,13140206
2021-08-14,India,266666,3526,221875,41265,33524627
2021-08-14,Brazil,925382,8879,892482,24021,11434863
2021-08-14,UK,469912,505,458476,10931,9009539
2021-08-14,Germany,236786,5075,226712,4999,4606699
2021-08-14,France,308308,3393,267132,37783,17612591
2021-08-14,Russia,712461,15390,675479,21592,1530191
2021-08-14,Japan,635596,12190,632519,-9113,14044640
2021-08-14,Canada,953946,8945,921160,23841,27637761
2021-08-14,Australia,81732,15657,77616,-11541,44887432
2021-08-15,USA,192918,7399,146508,39011,33182139
2021-08-15,India,708877,10299,671151,27427,45064556
2021-08-15,Brazil,852945,7443,803632,41870,35024098
2021-08-15,UK,764486,1510,736952,26024,16372291
2021-08-15,Germany,172073,2956,125252,43865,26661711
2021-08-15,France,388301,15027,374683,-1409,30738907
2021-08-15,Russia,426618,14720,401287,10611,35300156
2021-08-15,Japan,252497,10283,245386,-3172,18553371
2021-08-15,Canada,944004,16191,926767,1046,14781911
2021-08-15,Australia,317104,2937,285711,28456,13811374
2021-08-16,USA,889691,18527,844281,26883,21662929
2021-08-16,India,910290,13011,869073,28206,17117407
2021-08-16,Brazil,771308,18980,737578,14750,9327503
2021-08-16,UK,567273,1830,542769,22674,20528816
2021-08-16,Germany,48681,6420,23015,19246,40171370
2021-08-16,France,372905,1780,364233,6892,20950114
2021-08-16,Russia,886377,17502,863124,5751,14661578
2021-08-16,Japan,186553,17887,163487,5179,38957145
2021-08-16,Canada,345417,9810,332513,3094,41693731
2021-08-16,Australia,120315,16472,87848,15995,25558175
2021-08-17,USA,325127,8847,280880,35400,4090272
2021-08-17,India,570563,9966,543593,17004,38206599
2021-08-17,Brazil,47706,3246,7726,36734,31119706
2021-08-17,UK,953001,19421,909495,24085,27337306
2021-08-17,Germany,439793,7925,389819,42049,11597012
2021-08-17,France,192793,2326,166043,24424,36284101
2021-08-17,Russia,113000,12078,92454,8468,38945968
2021-08-17,Japan,868644,11909,827820,28915,18407517
2021-08-17,Canada,624897,17035,617323,-9461,17509080
2021-08-17,Australia,58619,2578,15458,40583,21968340
2021-08-18,USA,839298,1617,795544,42137,43206517
2021-08-18,India,32545,2810,189,29546,358573
2021-08-18,Brazil,403795,1968,382761,19066,5700544
2021-08-18,UK,946429,16270,938131,-7972,28585570
2021-08-18,Germany,552438,11011,516643,24784,1989163
2021-08-18,France,228825,18744,179664,30417,48836265
2021-08-18,Russia,579482,19857,549088,10537,25843217
2021-08-18,Japan,734075,11252,699378,23445,2128998
2021-08-18,Canada,317674,11549,296324,9801,22568558
2021-08-18,Australia,814943,1196,808044,5703,8516259
2021-08-19,USA,467941,8732,448920,10289,35957513
2021-08-19,India,369738,11566,321389,36783,25455870
2021-08-19,Brazil,348377,7345,321706,19326,36753779
2021-08-19,UK,100478,6668,51654,42156,32234461
2021-08-19,Germany,129765,9016,104106,16643,23637600
2021-08-19,France,461106,7718,420677,32711,40011283
2021-08-19,Russia,487646,16072,474193,-2619,12903181
2021-08-19,Japan,781081,7571,748011,25499,32505800
2021-08-19,Canada,5337,4131,-36300,37506,661541
2021-08-19,Australia,97173,17849,49108,30216,20234871
2021-08-20,USA,779281,9190,751670,18421,35259701
2021-08-20,India,844707,19849,832940,-8082,11735452
2021-08-20,Brazil,419797,3017,415539,1241,40472941
2021-08-20,UK,901614,15022,879928,6664,18474502
2021-08-20,Germany,254167,5075,248034,1058,36953415
2021-08-20,France,148865,19617,112349,16899,23786093
2021-08-20,Russia,708297,9615,660178,38504,11795038
2021-08-20,Japan,570501,8471,568664,-6634,39878171
2021-08-20,Canada,457781,6977,423929,26875,5795713
2021-08-20,Australia,19987,1579,-28365,46773,28915863
2021-08-21,USA,184061,19559,180968,-16466,22730967
2021-08-21,India,273369,582,237629,35158,44048834
2021-08-21,Brazil,339003,710,336978,1315,37935814
2021-08-21,UK,805078,739,771124,33215,15411508
2021-08-21,Germany,230560,14111,208164,8285,46855932
2021-08-21,France,858431,17782,816782,23867,40031697
2021-08-21,Russia,812198,9485,765646,37067,45496809
2021-08-21,Japan,56831,10691,24711,21429,14746788
2021-08-21,Canada,871837,12461,853393,5983,20089154
2021-08-21,Australia,288654,14943,282348,-8637,34289330
2021-08-22,USA,613645,13029,609982,-9366,8666393
2021-08-22,India,16671,14802,-27991,29860,47372705
2021-08-22,Brazil,187305,14732,176718,-4145,47622656
2021-08-22,UK,178435,341,173313,4781,15710858
2021-08-22,Germany,77879,16944,62014,-1079,23588815
2021-08-22,France,357485,13138,327283,17064,38117941
2021-08-22,Russia,606138,1430,575734,28974,29170770
2021-08-22,Japan,645113,15059,639535,-9481,26035004
2021-08-22,Canada,746344,4419,736711,5214,21262885
2021-08-22,Australia,89726,11565,75322,2839,29850414
2021-08-23,USA,75306,19810,31749,23747,27669513
2021-08-23,India,289442,546,276792,12104,5278107
2021-08-23,Brazil,893510,15777,848797,28936,7000941
2021-08-23,UK,638566,1341,616545,20680,2708619
2021-08-23,Germany,333324,8367,326252,-1295,35637040
2021-08-23,France,743474,10092,717593,15789,30109698
2021-08-23,Russia,453079,470,432055,20554,1371045
2021-08-23,Japan,534411,4967,501024,28420,44514787
2021-08-23,Canada,622842,18514,586056,18272,11228859
2021-08-23,Australia,693491,2470,652099,38922,7037919
2021-08-24,USA,845105,6458,822616,16031,37947619
2021-08-24,India,150998,17055,123500,10443,11486498
2021-08-24,Brazil,536383,16747,503593,16043,2707948
2021-08-24,UK,679239,18269,654763,6207,1799593
2021-08-24,Germany,671647,8618,661326,1703,34132338
2021-08-24,France,642445,4392,638407,-354,3593301
2021-08-24,Russia,88097,18026,39617,30454,40033914
2021-08-24,Japan,128594,5495,118539,4560,37859964
2021-08-24,Canada,385144,3709,370437,10998,29218018
2021-08-24,Australia,478881,4550,450193,24138,49284865
2021-08-25,USA,784252,13305,750996,19951,31227322
2021-08-25,India,359665,10270,338010,11385,46040117
2021-08-25,Brazil,420892,16455,377192,27245,29832778
2021-08-25,UK,147095,3700,123361,20034,14140142
2021-08-25,Germany,273263,1433,267255,4575,27858233
2021-08-25,France,49015,18205,27201,3609,31932303
2021-08-25,Russia,526134,17842,483088,25204,4971860
2021-08-25,Japan,73684,14492,40135,19057,45711444
2021-08-25,Canada,763526,14503,724095,24928,40530730
2021-08-25,Australia,66517,12771,22341,31405,26733427
2021-08-26,USA,844496,11220,823765,9511,48289528
2021-08-26,India,218727,6077,201314,11336,5784233
2021-08-26,Brazil,861648,10186,844294,7168,37716443
2021-08-26,UK,148006,7511,109080,31415,47236483
2021-08-26,Germany,382005,12474,350458,19073,48571442
2021-08-26,France,769203,18639,720625,29939,36400484
2021-08-26,Russia,971964,4955,948698,18311,17105628
2021-08-26,Japan,752869,2815,736905,13149,18853053
2021-08-26,Canada,69954,7128,41906,20920,46798402
2021-08-26,Australia,301276,12401,251347,37528,34691742
2021-08-27,USA,935956,19462,926751,-10257,12517755
2021-08-27,India,948485,8025,934432,6028,42539164
2021-08-27,Brazil,58818,8421,18242,32155,34463786
2021-08-27,UK,223865,7937,218000,-2072,17340051
2021-08-27,Germany,863908,10175,828952,24781,28460263
2021-08-27,France,67776,19133,52968,-4325,18735854
2021-08-27,Russia,748385,18242,729245,898,15868492
2021-08-27,Japan,970753,10387,966593,-6227,17357700
2021-08-27,Canada,166631,16448,148014,2169,26422042
2021-08-27,Australia,157313,3666,146966,6681,10640953
2021-08-28,USA,503411,15909,486544,958,9304344
2021-08-28,India,124551,15572,94538,14441,20578719
2021-08-28,Brazil,167679,16465,158819,-7605,32788550
2021-08-28,UK,403782,17276,354765,31741,27699283
2021-08-28,Germany,758934,12234,743239,3461,10370117
2021-08-28,France,329502,1367,319803,8332,2729047
2021-08-28,Russia,695428,4909,663349,27170,48483172
2021-08-28,Japan,91961,5773,47253,38935,45759053
2021-08-28,Canada,80951,14395,33440,33116,6325559
2021-08-28,Australia,539413,786,499416,39211,47950481
2021-08-29,USA,148943,11303,108362,29278,46869305
2021-08-29,India,425555,1728,420245,3582,44928720
2021-08-29,Brazil,71368,14920,39920,16528,48936372
2021-08-29,UK,665495,9509,655263,723,16389341
2021-08-29,Germany,553147,19370,518353,15424,19733103
2021-08-29,France,572205,10836,560820,549,49981077
2021-08-29,Russia,83269,8343,58002,16924,15386530
2021-08-29,Japan,998536,19165,966818,12553,14890384
2021-08-29,Canada,700809,13156,668771,18882,19660659
2021-08-29,Australia,509179,10350,487347,11482,46495511
2021-08-30,USA,87499,5055,65224,17220,26835854
2021-08-30,India,219890,10711,199857,9322,15998582
2021-08-30,Brazil,506789,15268,498820,-7299,35331242
2021-08-30,UK,530046,2714,522354,4978,31828688
2021-08-30,Germany,524446,16625,474987,32834,26844106
2021-08-30,France,849144,9354,841282,-1492,17155877
2021-08-30,Russia,221963,8941,184165,28857,44763981
2021-08-30,Japan,128471,7408,87953,33110,8644892
2021-08-30,Canada,715930,14874,703117,-2061,26099160
2021-08-30,Australia,236304,11414,229424,-4534,6414019
2021-08-31,USA,36862,2079,10202,24581,2094221
2021-08-31,India,253990,8099,204785,41106,42330088
2021-08-31,Brazil,549622,3037,513476,33109,34991861
2021-08-31,UK,877389,11414,861089,4886,34644314
2021-08-31,Germany,778150,13932,735129,29089,21205090
2021-08-31,France,88215,11206,78198,-1189,34800212
2021-08-31,Russia,680315,19124,643661,17530,20855704
2021-08-31,Japan,760726,14544,735554,10628,27179993
2021-08-31,Canada,50950,14108,24981,11861,17320087
2021-08-31,Australia,655973,18094,608121,29758,35846993
2021-09-01,USA,5861,19398,2712,-16249,3050031
2021-09-01,India,232093,276,202987,28830,19883980
2021-09-01,Brazil,225750,9379,191542,24829,11361213
2021-09-01,UK,845940,16635,834617,-5312,37714397
2021-09-01,Germany,891931,15234,870552,6145,43418036
2021-09-01,France,937655,5090,911610,20955,41412895
2021-09-01,Russia,967380,10569,957619,-808,2903135
2021-09-01,Japan,949952,12692,905208,32052,4476954
2021-09-01,Canada,179984,13769,178721,-12506,35209397
2021-09-01,Australia,983029,12134,947403,23492,39158379
2021-09-02,USA,406384,10043,389220,7121,18897591
2021-09-02,India,397775,5813,380144,11818,43425387
2021-09-02,Brazil,385450,1449,359189,24812,19040165
2021-09-02,UK,18817,18760,-14036,14093,18577751
2021-09-02,Germany,612353,19741,606163,-13551,14878800
2021-09-02,France,701334,11467,664467,25400,25786992
2021-09-02,Russia,195647,12417,188685,-5455,5929297
2021-09-02,Japan,109648,5130,81084,23434,12683351
2021-09-02,Canada,302445,953,284088,17404,20969515
2021-09-02,Australia,566851,461,517806,48584,16611631
2021-09-03,USA,604104,19848,599657,-15401,4265196
2021-09-03,India,351154,10997,337772,2385,19581614
2021-09-03,Brazil,552913,480,505763,46670,47928343
2021-09-03,UK,926992,2650,882865,41477,9133312
2021-09-03,Germany,432397,16973,407279,8145,6525726
2021-09-03,France,832179,13383,820274,-1478,45926583
2021-09-03,Russia,518785,4705,473033,41047,10570969
2021-09-03,Japan,812202,4275,771770,36157,39056939
2021-09-03,Canada,766154,1200,729060,35894,5111510
2021-09-03,Australia,985847,3579,981395,873,32194593
2021-09-04,USA,700435,19522,697737,-16824,11107517
2021-09-04,India,148032,17192,124339,6501,28412916
2021-09-04,Brazil,303493,2313,264930,36250,21462249
2021-09-04,UK,896547,13571,863326,19650,49003457
2021-09-04,Germany,231186,3048,216727,11411,23017326
2021-09-04,France,604393,18667,589018,-3292,22282518
2021-09-04,Russia,727296,9366,697022,20908,12946347
2021-09-04,Japan,835263,740,812945,21578,14326377
2021-09-04,Canada,691064,16195,668271,6598,11591082
2021-09-04,Australia,589605,5422,541892,42291,35433280
2021-09-05,USA,157500,2688,111497,43315,27201347
2021-09-05,India,215731,1214,184766,29751,22015090
2021-09-05,Brazil,764856,10819,749424,4613,48867390
2021-09-05,UK,179515,12950,135356,31209,20199473
2021-09-05,Germany,54872,8831,41131,4910,28089052
2021-09-05,France,958601,5572,956338,-3309,44784025
2021-09-05,Russia,721841,16059,710387,-4605,20200275
2021-09-05,Japan,358783,18776,316066,23941,14805201
2021-09-05,Canada,991302,1180,979658,10464,10035409
2021-09-05,Australia,60530,850,48159,11521,44758646
2021-09-06,USA,182123,19436,161391,1296,10321182
2021-09-06,India,465260,15436,422665,27159,46772775
2021-09-06,Brazil,552049,9470,541897,682,18527422
2021-09-06,UK,886881,10736,873004,3141,18873456
2021-09-06,Germany,790838,18746,753932,18160,46296225
2021-09-06,France,971285,10069,963266,-2050,46608390
2021-09-06,Russia,816762,240,796602,19920,29463493
2021-09-06,Japan,142931,5355,93261,44315,28556303
2021-09-06,Canada,265353,4581,237989,22783,45700096
2021-09-06,Australia,895499,2770,854099,38630,49844499
2021-09-07,USA,130919,7854,102903,20162,40953587
2021-09-07,India,852632,17519,837634,-2521,45341544
2021-09-07,Brazil,499940,7625,478340,13975,20974379
2021-09-07,UK,822226,19194,778177,24855,19807424
2021-09-07,Germany,419142,1667,375619,41856,33911169
2021-09-07,France,874015,11535,871402,-8922,37752838
2021-09-07,Russia,65873,9699,57861,-1687,4922319
2021-09-07,Japan,221578,17891,197102,6585,38374552
2021-09-07,Canada,698887,7680,661716,29491,32223510
2021-09-07,Australia,848973,917,830679,17377,9938873
2021-09-08,USA,39428,13187,14486,11755,43978638
2021-09-08,India,967284,12046,928213,27025,7014017
2021-09-08,Brazil,222813,7798,182684,32331,46583050
2021-09-08,UK,184634,19098,160518,5018,26706772
2021-09-08,Germany,883411,11963,838272,33176,29682125
2021-09-08,France,238365,7734,188441,42190,19963242
2021-09-08,Russia,739310,18913,722071,-1674,14238044
2021-09-08,Japan,386877,15603,358585,12689,40995367
2021-09-08,Canada,174106,4036,140088,29982,15195767
2021-09-08,Australia,117037,14209,103011,-183,3754353
2021-09-09,USA,976964,13667,966646,-3349,28447913
2021-09-09,India,942690,7438,931348,3904,5285138
2021-09-09,Brazil,215778,9809,207286,-1317,47496543
2021-09-09,UK,602718,14501,596101,-7884,31059659
2021-09-09,Germany,597022,7616,547492,41914,49115780
2021-09-09,France,701604,18683,660070,22851,21256978
2021-09-09,Russia,137524,7281,110833,19410,24719238
2021-09-09,Japan,853452,19969,829683,3800,36016178
2021-09-09,Canada,264586,231,215599,48756,3115764
2021-09-09,Australia,903162,5052,880914,17196,5700576
2021-09-10,USA,920461,244,897670,22547,17511019
2021-09-10,India,861040,17175,835330,8535,39033117
2021-09-10,Brazil,696646,9250,687185,211,29484808
2021-09-10,UK,950010,14015,919384,16611,47099134
2021-09-10,Germany,904303,18410,867341,18552,18916126
2021-09-10,France,420244,295,396923,23026,668855
2021-09-10,Russia,235544,2631,227569,5344,36055445
2021-09-10,Japan,751422,16490,734890,42,20607704
2021-09-10,Canada,935196,622,918448,16126,36318233
2021-09-10,Australia,447477,8357,415239,23881,41548647
2021-09-11,USA,60723,9955,46901,3867,5264317
2021-09-11,India,400928,2628,355655,42645,33032440
2021-09-11,Brazil,150788,18155,106435,26198,39345656
2021-09-11,UK,841094,16241,808321,16532,12524120
2021-09-11,Germany,693818,5539,651635,36644,3686108
2021-09-11,France,730015,15551,697123,17341,36584053
2021-09-11,Russia,15934,1350,10357,4227,6028741
2021-09-11,Japan,83292,9032,34847,39413,6392866
2021-09-11,Canada,593250,631,568453,24166,19225859
2021-09-11,Australia,125310,7421,93155,24734,4075390
2021-09-12,USA,901505,15766,876172,9567,4631933
2021-09-12,India,764857,15691,716614,32552,2328804
2021-09-12,Brazil,919185,16935,905202,-2952,48738830
2021-09-12,UK,794417,7910,763280,23227,31752997
2021-09-12,Germany,62726,12474,31493,18759,41879826
2021-09-12,France,5865,3781,-43085,45169,15154258
2021-09-12,Russia,719328,15823,676363,27142,5962484
2021-09-12,Japan,935241,13715,919658,1868,34677516
2021-09-12,Canada,653736,12321,615959,25456,9595420
2021-09-12,Australia,374063,10838,336847,26378,46793241
2021-09-13,USA,708968,3005,670591,35372,41767705
2021-09-13,India,862273,7935,824234,30104,37622349
2021-09-13,Brazil,104918,4862,96233,3823,6086102
2021-09-13,UK,725534,6297,700360,18877,46541249
2021-09-13,Germany,101164,7150,53117,40897,45902266
2021-09-13,France,324319,2344,306072,15903,35972493
2021-09-13,Russia,281813,12397,275922,-6506,49640260
2021-09-13,Japan,939731,17261,920951,1519,43271271
2021-09-13,Canada,194071,7237,173945,12889,49069171
2021-09-13,Australia,401418,18486,388137,-5205,41962511
2021-09-14,USA,485964,10010,444872,31082,16171169
2021-09-14,India,402097,8829,382027,11241,21648688
2021-09-14,Brazil,46904,11146,19331,16427,42384888
2021-09-14,UK,189442,12221,183807,-6586,27512130
2021-09-14,Germany,79561,19869,51602,8090,37157203
2021-09-14,France,42533,8999,27771,5763,17688011
2021-09-14,Russia,513580,6952,496650,9978,44253309
2021-09-14,Japan,139808,6359,100988,32461,46395385
2021-09-14,Canada,391466,19973,365115,6378,42918654
2021-09-14,Australia,812063,15826,765719,30518,31819059
2021-09-15,USA,971629,8394,948643,14592,42919026
2021-09-15,India,205635,19496,172311,13828,27444863
2021-09-15,Brazil,49589,15868,22405,11316,19964410
2021-09-15,UK,556819,12212,549783,-5176,27473560
2021-09-15,Germany,799807,10383,772909,16515,10843408
2021-09-15,France,735591,14060,706145,15386,7518179
2021-09-15,Russia,573553,12767,526172,34614,6321948
2021-09-15,Japan,782072,11194,741890,28988,44200519
2021-09-15,Canada,762423,1383,713992,47048,5013242
2021-09-15,Australia,879699,286,859600,19813,4835551
2021-09-16,USA,609683,3784,592301,13598,16401413
2021-09-16,India,865126,16294,833280,15552,37444885
2021-09-16,Brazil,647124,1818,616335,28971,10702222
2021-09-16,UK,7460,19436,892,-12868,31507236
2021-09-16,Germany,8091,16950,222,-9081,47280545
2021-09-16,France,358066,15156,320183,22727,32941195
2021-09-16,Russia,937046,10330,927672,-956,38485913
2021-09-16,Japan,888152,12098,867440,8614,34753462
2021-09-16,Canada,221596,2075,218835,686,22495685
2021-09-16,Australia,537063,13948,488469,34646,5612257
2021-09-17,USA,82828,1077,42491,39260,16797912
2021-09-17,India,522906,13705,514461,-5260,15334914
2021-09-17,Brazil,310436,1154,274762,34520,7741063
2021-09-17,UK,339398,3318,319718,16362,33647729
2021-09-17,Germany,857169,12081,836680,8408,19368424
2021-09-17,France,472417,1047,431346,40024,35114282
2021-09-17,Russia,753977,19918,740809,-6750,3517742
2021-09-17,Japan,306097,6486,278613,20998,27862891
2021-09-17,Canada,684010,7813,681592,-5395,8369876
2021-09-17,Australia,603954,14388,555100,34466,47978940
2021-09-18,USA,873898,444,870844,2610,14914808
2021-09-18,India,584670,13309,547559,23802,23929856
2021-09-18,Brazil,435693,12260,426886,-3453,47558795
2021-09-18,UK,620496,7892,609100,3504,4900486
2021-09-18,Germany,995839,6267,970269,19303,2986582
2021-09-18,France,193195,16466,159235,17494,38930325
2021-09-18,Russia,890803,11098,870461,9244,31283391
2021-09-18,Japan,367615,3227,332429,31959,45041382
2021-09-18,Canada,64556,4511,61099,-1054,45931085
2021-09-18,Australia,217175,6380,190137,20658,37252920
2021-09-19,USA,177741,6502,173666,-2427,22935758
2021-09-19,India,846252,17228,816587,12437,49675730
2021-09-19,Brazil,303465,9746,257873,35846,4379047
2021-09-19,UK,395281,7963,384249,3069,10481264
2021-09-19,Germany,153312,14108,147088,-7884,32055666
2021-09-19,France,195301,1394,177529,16378,11467936
2021-09-19,Russia,27964,19599,-1727,10092,20062578
2021-09-19,Japan,361916,19334,359597,-17015,19948007
2021-09-19,Canada,490674,546,470171,19957,6580056
2021-09-19,Australia,141972,2745,130919,8308,36446450
2021-09-20,USA,342558,9170,332839,549,5017997
2021-09-20,India,984647,1444,938475,44728,10064044
2021-09-20,Brazil,253360,2671,224049,26640,33100091
2021-09-20,UK,518396,10135,469115,39146,41005162
2021-09-20,Germany,447011,9200,442170,-4359,13706116
2021-09-20,France,462643,8068,440906,13669,31456426
2021-09-20,Russia,540285,17979,512443,9863,24825993
2021-09-20,Japan,970692,19411,946954,4327,13000132
2021-09-20,Canada,654090,11967,625361,16762,39623925
2021-09-20,Australia,353147,6123,329244,17780,21341020
2021-09-21,USA,73413,18783,50275,4355,9835461
2021-09-21,India,926934,17753,904299,4882,28538614
2021-09-21,Brazil,266074,17399,218586,30089,19873553
2021-09-21,UK,488760,7119,476759,4882,9941288
2021-09-21,Germany,643094,6941,624220,11933,38246697
2021-09-21,France,966912,6939,954810,5163,42169412
2021-09-21,Russia,842429,273,835086,7070,44755459
2021-09-21,Japan,728214,15172,720006,-6964,16251954
2021-09-21,Canada,638724,7800,592822,38102,1696037
2021-09-21,Australia,459512,3705,445936,9871,17137894
2021-09-22,USA,926167,11498,890868,23801,6609727
2021-09-22,India,953711,17987,909273,26451,33669950
2021-09-22,Brazil,89529,14118,75284,127,15949714
2021-09-22,UK,771601,13590,756633,1378,6781058
2021-09-22,Germany,285987,18255,259330,8402,26436857
2021-09-22,France,503212,16132,465032,22048,13054657
2021-09-22,Russia,531702,7036,502148,22518,35769134
2021-09-22,Japan,872975,2151,858569,12255,35708735
2021-09-22,Canada,734831,6593,730145,-1907,35494978
2021-09-22,Australia,39032,9354,32980,-3302,7021248
2021-09-23,USA,824605,11177,811945,1483,43816492
2021-09-23,India,56874,5469,52578,-1173,41179431
2021-09-23,Brazil,572393,11739,553416,7238,32432497
2021-09-23,UK,595642,13522,594274,-12154,10968188
2021-09-23,Germany,669682,18134,657004,-5456,17531936
2021-09-23,France,827068,3949,811545,11574,19404093
2021-09-23,Russia,879585,13247,856394,9944,13148751
2021-09-23,Japan,900294,622,898264,1408,12415393
2021-09-23,Canada,179826,13300,143006,23520,48802234
2021-09-23,Australia,630972,3038,613100,14834,44359470
2021-09-24,USA,529744,7677,493153,28914,40263943
2021-09-24,India,332465,7648,307057,17760,27080540
2021-09-24,Brazil,896326,4978,846857,44491,40539222
2021-09-24,UK,337306,1047,314026,22233,27832108
2021-09-24,Germany,5536,16962,-9373,-2053,22375317
2021-09-24,France,331320,17310,284340,29670,47247292
2021-09-24,Russia,332877,884,296704,35289,5528140
2021-09-24,Japan,993807,2549,988038,3220,13774241
2021-09-24,Canada,431063,8726,426956,-4619,15946101
2021-09-24,Australia,86716,14987,70988,741,22255486
2021-09-25,USA,998079,10040,960543,27496,41826532
2021-09-25,India,198177,1193,194577,2407,7663818
2021-09-25,Brazil,6442,15809,-31245,21878,34116640
2021-09-25,UK,351493,5831,306357,39305,36659996
2021-09-25,Germany,585259,10469,550599,24191,1073052
2021-09-25,France,989244,16385,968361,4498,45190499
2021-09-25,Russia,887969,6419,881942,-392,27356007
2021-09-25,Japan,625975,1265,602072,22638,24227767
2021-09-25,Canada,256201,10961,243663,1577,47882966
2021-09-25,Australia,207039,11777,165778,29484,45388827
2021-09-26,USA,638357,15184,593685,29488,5503460
2021-09-26,India,963216,18893,937420,6903,29577788
2021-09-26,Brazil,759344,10121,749980,-757,6410543
